,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,-0.0557770314325159,-0.05559086053082164,-0.05559086053082164,-0.05559086053082164,-0.05559086053082164,-0.05559086053082164,-0.05559086053082164,-0.055965085380211735,-0.05559086053082164,-0.05559086053082164,-0.05559086053082164,-0.05559086053082164,-0.05559086053082164,-0.0557770314325159,-0.0557770314325159,-0.05559086053082164,-0.0557770314325159,-0.0557770314325159,-0.05559086053082164,-0.05559086053082164,-0.05559086053082164,-0.05559086053082164,-0.05559086053082164,-0.05559086053082164,-0.05559086053082164,-0.05559086053082164,-0.05559086053082164,-0.0557770314325159,-0.05559086053082164,-0.05559086053082164,-0.055406541457534944,-0.0557770314325159,-0.05559086053082164,-0.05559086053082164,-0.0557770314325159,-0.0557770314325159,-0.055406541457534944,-0.0557770314325159,-0.0557770314325159,-0.05559086053082164,-0.055406541457534944,-0.0557770314325159,-0.0557770314325159,-0.05559086053082164,-0.0557770314325159,-0.055406541457534944,-0.05559086053082164,-0.0557770314325159,-0.05559086053082163
1,-0.10020094423415915,-0.09986649652943935,-0.09986649652943935,-0.09986649652943935,-0.09986649652943935,-0.09986649652943935,-0.09986649652943935,-0.10053877474686548,-0.09986649652943935,-0.09986649652943935,-0.09986649652943935,-0.09986649652943935,-0.09986649652943935,-0.10020094423415915,-0.10020094423415915,-0.09986649652943935,-0.10020094423415915,-0.10020094423415915,-0.09986649652943935,-0.09986649652943935,-0.09986649652943935,-0.09986649652943935,-0.09986649652943935,-0.09986649652943935,-0.09986649652943935,-0.09986649652943935,-0.09986649652943935,-0.10020094423415915,-0.09986649652943935,-0.09986649652943935,-0.09953537555169356,-0.10020094423415915,-0.09986649652943935,-0.09986649652943935,-0.10020094423415915,-0.10020094423415915,-0.09953537555169356,-0.10020094423415915,-0.10020094423415915,-0.09986649652943935,-0.09953537555169356,-0.10020094423415915,-0.10020094423415915,-0.09986649652943935,-0.10020094423415915,-0.09953537555169356,-0.09986649652943935,-0.10020094423415915,-0.09986649652943934
2,0.05920103488161677,0.059003435443961534,0.059003435443961534,0.059003435443961534,0.059003435443961534,0.059003435443961534,0.059003435443961534,0.05940063296045387,0.059003435443961534,0.059003435443961534,0.059003435443961534,0.059003435443961534,0.059003435443961534,0.05920103488161677,0.05920103488161677,0.059003435443961534,0.05920103488161677,0.05920103488161677,0.059003435443961534,0.059003435443961534,0.059003435443961534,0.059003435443961534,0.059003435443961534,0.059003435443961534,0.059003435443961534,0.059003435443961534,0.059003435443961534,0.05920103488161677,0.059003435443961534,0.059003435443961534,0.05880780151352914,0.05920103488161677,0.059003435443961534,0.059003435443961534,0.05920103488161677,0.05920103488161677,0.05880780151352914,0.05920103488161677,0.05920103488161677,0.059003435443961534,0.05880780151352914,0.05920103488161677,0.05920103488161677,0.059003435443961534,0.05920103488161677,0.05880780151352914,0.059003435443961534,0.05920103488161677,0.05900343544396155
3,0.42255028544991213,0.4211399097875114,0.4211399097875114,0.4211399097875114,0.4211399097875114,0.4211399097875114,0.4211399097875114,0.4239749265116186,0.4211399097875114,0.4211399097875114,0.4211399097875114,0.4211399097875114,0.4211399097875114,0.42255028544991213,0.42255028544991213,0.4211399097875114,0.42255028544991213,0.42255028544991213,0.4211399097875114,0.4211399097875114,0.4211399097875114,0.4211399097875114,0.4211399097875114,0.4211399097875114,0.4211399097875114,0.4211399097875114,0.4211399097875114,0.42255028544991213,0.4211399097875114,0.4211399097875114,0.4197435630291618,0.42255028544991213,0.4211399097875114,0.4211399097875114,0.42255028544991213,0.42255028544991213,0.4197435630291618,0.42255028544991213,0.42255028544991213,0.4211399097875114,0.4197435630291618,0.42255028544991213,0.42255028544991213,0.4211399097875114,0.42255028544991213,0.4197435630291618,0.4211399097875114,0.42255028544991213,0.4211399097875114
4,-0.1104403274097643,-0.11007170299915613,-0.11007170299915613,-0.11007170299915613,-0.11007170299915613,-0.11007170299915613,-0.11007170299915613,-0.11081268031239869,-0.11007170299915613,-0.11007170299915613,-0.11007170299915613,-0.11007170299915613,-0.11007170299915613,-0.1104403274097643,-0.1104403274097643,-0.11007170299915613,-0.1104403274097643,-0.1104403274097643,-0.11007170299915613,-0.11007170299915613,-0.11007170299915613,-0.11007170299915613,-0.11007170299915613,-0.11007170299915613,-0.11007170299915613,-0.11007170299915613,-0.11007170299915613,-0.1104403274097643,-0.11007170299915613,-0.11007170299915613,-0.10970674526872766,-0.1104403274097643,-0.11007170299915613,-0.11007170299915613,-0.1104403274097643,-0.1104403274097643,-0.10970674526872766,-0.1104403274097643,-0.1104403274097643,-0.11007170299915613,-0.10970674526872766,-0.1104403274097643,-0.1104403274097643,-0.11007170299915613,-0.1104403274097643,-0.10970674526872766,-0.11007170299915613,-0.1104403274097643,-0.11007170299915614
5,-0.10084836293019141,-0.10051175429077647,-0.10051175429077647,-0.10051175429077647,-0.10051175429077647,-0.10051175429077647,-0.10051175429077647,-0.10118837623460382,-0.10051175429077647,-0.10051175429077647,-0.10051175429077647,-0.10051175429077647,-0.10051175429077647,-0.10084836293019141,-0.10084836293019141,-0.10051175429077647,-0.10084836293019141,-0.10084836293019141,-0.10051175429077647,-0.10051175429077647,-0.10051175429077647,-0.10051175429077647,-0.10051175429077647,-0.10051175429077647,-0.10051175429077647,-0.10051175429077647,-0.10051175429077647,-0.10084836293019141,-0.10051175429077647,-0.10051175429077647,-0.10017849387299567,-0.10084836293019141,-0.10051175429077647,-0.10051175429077647,-0.10084836293019141,-0.10084836293019141,-0.10017849387299567,-0.10084836293019141,-0.10084836293019141,-0.10051175429077647,-0.10017849387299567,-0.10084836293019141,-0.10084836293019141,-0.10051175429077647,-0.10084836293019141,-0.10017849387299567,-0.10051175429077647,-0.10084836293019141,-0.10051175429077647
6,-0.1147901246645118,-0.11440698163116043,-0.11440698163116043,-0.11440698163116043,-0.11440698163116043,-0.11440698163116043,-0.11440698163116043,-0.11517714304009129,-0.11440698163116043,-0.11440698163116043,-0.11440698163116043,-0.11440698163116043,-0.11440698163116043,-0.1147901246645118,-0.1147901246645118,-0.11440698163116043,-0.1147901246645118,-0.1147901246645118,-0.11440698163116043,-0.11440698163116043,-0.11440698163116043,-0.11440698163116043,-0.11440698163116043,-0.11440698163116043,-0.11440698163116043,-0.11440698163116043,-0.11440698163116043,-0.1147901246645118,-0.11440698163116043,-0.11440698163116043,-0.1140276496936724,-0.1147901246645118,-0.11440698163116043,-0.11440698163116043,-0.1147901246645118,-0.1147901246645118,-0.1140276496936724,-0.1147901246645118,-0.1147901246645118,-0.11440698163116043,-0.1140276496936724,-0.1147901246645118,-0.1147901246645118,-0.11440698163116043,-0.1147901246645118,-0.1140276496936724,-0.11440698163116043,-0.1147901246645118,-0.11440698163116045
7,0.23063229509874428,0.22986249754524238,0.22986249754524238,0.22986249754524238,0.22986249754524238,0.22986249754524238,0.22986249754524238,0.23140987885402073,0.22986249754524238,0.22986249754524238,0.22986249754524238,0.22986249754524238,0.22986249754524238,0.23063229509874428,0.23063229509874428,0.22986249754524238,0.23063229509874428,0.23063229509874428,0.22986249754524238,0.22986249754524238,0.22986249754524238,0.22986249754524238,0.22986249754524238,0.22986249754524238,0.22986249754524238,0.22986249754524238,0.22986249754524238,0.23063229509874428,0.22986249754524238,0.22986249754524238,0.22910035711197074,0.23063229509874428,0.22986249754524238,0.22986249754524238,0.23063229509874428,0.23063229509874428,0.22910035711197074,0.23063229509874428,0.23063229509874428,0.22986249754524238,0.22910035711197074,0.23063229509874428,0.23063229509874428,0.22986249754524238,0.23063229509874428,0.22910035711197074,0.22986249754524238,0.23063229509874428,0.22986249754524235
8,-0.15623619695265284,-0.15571471646297944,-0.15571471646297944,-0.15571471646297944,-0.15571471646297944,-0.15571471646297944,-0.15571471646297944,-0.15676295201392706,-0.15571471646297944,-0.15571471646297944,-0.15571471646297944,-0.15571471646297944,-0.15571471646297944,-0.15623619695265284,-0.15623619695265284,-0.15571471646297944,-0.15623619695265284,-0.15623619695265284,-0.15571471646297944,-0.15571471646297944,-0.15571471646297944,-0.15571471646297944,-0.15571471646297944,-0.15571471646297944,-0.15571471646297944,-0.15571471646297944,-0.15571471646297944,-0.15623619695265284,-0.15571471646297944,-0.15571471646297944,-0.15519842310177762,-0.15623619695265284,-0.15571471646297944,-0.15571471646297944,-0.15623619695265284,-0.15623619695265284,-0.15519842310177762,-0.15623619695265284,-0.15623619695265284,-0.15571471646297944,-0.15519842310177762,-0.15623619695265284,-0.15623619695265284,-0.15571471646297944,-0.15623619695265284,-0.15519842310177762,-0.15571471646297944,-0.15623619695265284,-0.1557147164629794
